-33.9303000,-33.9303600
-33.9304000,-33.9304400
-33.9304800,-33.9305200
-33.9305600,-33.9305900
-33.9306500,-33.9306700
-33.9307100,-33.9307400
-33.9308000,-33.9308300
-33.9308700,-33.9309000
-33.9309600,-33.9310000
-33.9310200,-33.9310800
-33.9311200,-33.9311300
-33.9311800,-33.9312100
-33.9312400,-33.9313100
-33.9313300,-33.9313500
-33.9313700,-33.9314000
-33.9314600,-33.9314900
-33.9315100,-33.9315400
-33.9315900,-33.9316200
-33.9316500,-33.9316700
-33.9317000,-33.9317400
-33.9317700,-33.9318000
-33.9318500,-33.9318700
-33.9319000,-33.9319500
-33.9319900,-33.9320200
-33.9320600,-33.9320800
-33.9321100,-33.9321400
-33.9321700,-33.9322000
-33.9322400,-33.9322700
-33.9322900,-33.9323100
-33.9323500,-33.9323800
-33.9324200,-33.9324400
-33.9324900,-33.9325200
-33.9325700,-33.9326000
-33.9326400,-33.9326700
-33.9326900,-33.9327500
-33.9327700,-33.9327900
-33.9328300,-33.9328500
-33.9328700,-33.9329000
-33.9329600,-33.9329900
-33.9330200,-33.9330500
-33.9330800,-33.9331200
-33.9331300,-33.9331400
-33.9331700,-33.9331900
-33.9332100,-33.9332400
-33.9332800,-33.9333300
-33.9333500,-33.9334000
-33.9334300,-33.9334400
-33.9334800,-33.9335000
-33.9335300,-33.9335800
-33.9335900,-33.9336200
-33.9336400,-33.9336600
-33.9336800,-33.9337100
-33.9337600,-33.9337800
-33.9338100,-33.9338200
-33.9338500,-33.9338800
-33.9339000,-33.9339500
-33.9339700,-33.9340000
-33.9340300,-33.9340800
-33.9341000,-33.9341200
-33.9341300,-33.9341800
-33.9342000,-33.9342300
-33.9342700,-33.9342800
-33.9343200,-33.9343400
-33.9343700,-33.9343800
-33.9344200,-33.9344400
-33.9344600,-33.9344700
-33.9345000,-33.9345200
-33.9345400,-33.9345800
-33.9345900,-33.9346100
-33.9346300,-33.9346500
-33.9346800,-33.9346900
-33.9347200,-33.9347200
-33.9347600,-33.9347800
-33.9348000,-33.9348300
-33.9348500,-33.9348600
-33.9348900,-33.9349100
-33.9349300,-33.9349600
-33.9349800,-33.9350000
-33.9350200,-33.9350300
-33.9350700,-33.9351100
-33.9351100,-33.9351200
-33.9351300,-33.9351500
-33.9351700,-33.9351900
-33.9352200,-33.9352400
-33.9352700,-33.9353100
-33.9353300,-33.9353600
-33.9354100,-33.9354400
-33.9354600,-33.9354900
-33.9355400,-33.9355700
-33.9355900,-33.9356500
18.8823500,18.8824200
18.8824500,18.8824900
18.8825200,18.8825500
18.8825800,18.8826200
18.8827000,18.8827400
18.8827700,18.8827900
18.8828500,18.8828800
18.8829000,18.8829300
18.8830000,18.8830200
18.8830600,18.8831200
18.8831600,18.8832100
18.8832200,18.8832500
18.8832900,18.8833500
18.8833800,18.8834200
18.8834600,18.8834900
18.8835400,18.8835700
18.8836000,18.8836300
18.8837100,18.8837500
18.8837800,18.8838200
18.8838400,18.8839000
18.8839300,18.8839600
18.8840200,18.8840500
18.8840800,18.8841100
18.8841500,18.8841700
18.8842400,18.8842600
18.8842900,18.8843500
18.8843700,18.8844100
18.8844800,18.8845100
18.8845400,18.8845700
18.8846300,18.8846600
18.8847200,18.8847500
18.8848000,18.8848300
18.8849000,18.8849300
18.8850100,18.8850400
18.8850800,18.8851500
18.8851900,18.8852200
18.8852800,18.8853200
18.8853500,18.8853800
18.8854300,18.8854400
18.8854700,18.8854900
18.8855300,18.8856200
18.8856500,18.8857000
18.8858000,18.8858400
18.8858700,18.8859100
18.8859800,18.8860400
18.8860700,18.8861300
18.8861600,18.8861900
18.8862600,18.8862900
18.8863200,18.8863900
18.8864300,18.8864600
18.8865000,18.8865400
18.8865700,18.8866000
18.8866700,18.8867100
18.8867400,18.8867800
18.8868400,18.8868700
18.8868900,18.8869600
18.8870000,18.8870300
18.8870600,18.8871000
18.8871400,18.8871800
18.8872200,18.8873000
18.8873400,18.8873700
18.8874300,18.8874700
18.8875500,18.8875900
18.8876200,18.8876700
18.8877400,18.8877900
18.8878200,18.8878700
18.8879400,18.8879800
18.8880100,18.8880900
18.8881400,18.8881900
18.8882300,18.8882800
18.8883200,18.8883700
18.8884100,18.8884500
18.8885200,18.8885600
18.8885900,18.8886700
18.8887100,18.8887500
18.8888300,18.8888700
18.8889100,18.8889500
18.8889900,18.8890300
18.8890700,18.8891200
18.8891500,18.8892200
18.8892700,18.8893200
18.8893600,18.8894000
18.8894300,18.8894700
18.8895100,18.8895500
18.8895800,18.8896500
18.8896800,18.8897200
18.8897900,18.8898200
18.8898600,18.8898900
18.8899600,18.8900000
18.8900300,18.8900900
